-4	75637693	-32555	0
-4	75637692	-32552	0
-4	75637690	-32549	0
-4	75637689	-32546	0
-4	75637682	-32543	0
-4	75637770	-32540	0
-4	75637706	-32537	0
-4	75637680	-32534	0
-4	75637708	-32531	0
-4	75637679	-32528	0
-4	75637747	-32525	0
-4	75637678	-32522	0
-4	75637674	-32519	1
-4	75637745	-32516	1
-4	75637675	-32513	1
-4	75637676	-32510	1
-4	75637740	-32507	1
-4	75637838	-32504	1
-4	75637696	-32501	0
-4	75637837	-32498	0
-4	75637800	-32495	0
-4	75640741	-32492	0
-4	75640740	-32489	0
-4	75640700	-32486	0
-4	75638740	-32483	0
-4	75640747	-32480	0
-4	75649936	-32477	0
-4	75649935	-32474	0
-4	75649872	-32471	0
-4	75649871	-32468	0
-4	75640248	-32465	0
-4	75638546	-32462	0
-4	75638548	-32459	0
-4	75651248	-32456	0
-4	75649853	-32453	0
-4	75640695	-32450	0
-4	75640694	-32447	0
-4	75639342	-32444	0
-4	75651217	-32441	0
-4	75635802	-32438	0
-4	75635807	-32435	1
-4	75638552	-32432	1
-4	75638554	-32429	1
-4	75638556	-32426	1
-4	75638558	-32423	1
-4	75638566	-32420	1
-4	75635901	-32417	1
-4	75638568	-32414	1
-4	75638564	-32411	1
-4	75638562	-32408	1
-4	75638560	-32405	1
-4	75635809	-32402	1
-4	75638947	-32399	1
-4	75635811	-32396	1
-4	75638148	-32393	1
-4	75635803	-32390	1
-4	75635855	-32387	0
-4	75635804	-32384	0
-4	75650560	-32381	0
-4	75635904	-32378	0
-4	75651030	-32375	0
-4	75635233	-32372	1
-4	75635665	-32369	1
-4	75635235	-32366	0
-4	75635662	-32363	0
-4	75635232	-32360	0
-4	75635683	-32357	1
-4	75635682	-32354	1
-4	75638928	-32351	1
-4	75651060	-32348	1
-4	75639345	-32345	1
-4	75635453	-32342	0
-4	75635454	-32339	0
-4	75635236	-32336	0
-4	75638462	-32333	0
-4	75635238	-32330	0
-4	75650486	-32327	0
-4	75638468	-32324	0
-4	75635657	-32321	0
-4	75638470	-32318	0
-4	75638472	-32315	0
-4	75638474	-32312	0
-4	75640151	-32309	0
-4	75651249	-32306	0
-4	75635230	-32303	0
-4	75651241	-32300	0
-4	75635229	-32297	1
-4	75651247	-32294	1
-4	75640732	-32291	0
-4	75640731	-32288	0
-4	75635228	-32285	0
-4	75635538	-32282	0
-4	75638488	-32279	0
-4	75635227	-32276	0
-4	75638490	-32273	0
-4	75638492	-32270	0
-4	75649894	-32267	0
-4	75649893	-32264	0
-4	75649881	-32261	0
-4	75649880	-32258	0
-4	75649878	-32255	0
-4	75649877	-32252	0
-4	75641085	-32249	0
-4	75635225	-32246	1
-4	75638516	-32243	1
-4	75635668	-32240	1
-4	75638500	-32237	1
-4	75641071	-32234	1
-4	75649874	-32231	1
-4	75649875	-32228	1
-4	75638486	-32225	1
-4	75635222	-32222	1
-4	75638528	-32219	1
-4	75630564	-32216	1
-4	75638480	-32213	1
-4	75638242	-32210	1
-4	75630566	-32207	1
-4	75630567	-32204	1
-4	75638240	-32201	1
-4	75638238	-32198	1
-4	75650991	-32195	1
-4	75650992	-32192	1
-4	75650990	-32189	1
-4	75630580	-32186	1
-4	75638236	-32183	1
-4	75630582	-32180	0
-4	75650993	-32177	0
-4	75650994	-32174	0
-4	75650995	-32171	0
-4	75630409	-32168	0
-4	75630408	-32165	0
-4	75639909	-32162	0
-4	75649851	-32159	0
-4	75649850	-32156	0
-4	75630406	-32153	0
-4	75649900	-32150	0
-4	75649899	-32147	0
-4	75635671	-32144	0
-4	75638504	-32141	0
-4	75640143	-32138	0
-4	75649885	-32135	0
-4	75649884	-32132	0
-4	75638508	-32129	0
-4	75651266	-32126	0
-4	75635220	-32123	0
-4	75649897	-32120	0
-4	75649896	-32117	0
-4	75638532	-32114	0
-4	75649909	-32111	0
-4	75649908	-32108	0
-4	75649905	-32105	0
-4	75650559	-32102	0
-4	75635218	-32099	0
-4	75635644	-32096	0
-4	75635926	-32093	0
-4	75639787	-32090	0
-4	75639788	-32087	0
-4	75635215	-32084	0
-4	75638534	-32081	0
-4	75635213	-32078	0
-4	75639323	-32075	0
-4	75639423	-32072	0
-4	75638536	-32069	0
-4	75638540	-32066	0
-4	75651062	-32063	0
-4	75636215	-32060	0
-4	75638582	-32057	0
-4	75638584	-32054	0
-4	75636218	-32051	0
-4	75638588	-32048	0
-4	75639379	-32045	0
-4	75651064	-32042	0
-4	75651066	-32039	0
-4	75636221	-32036	0
-4	75638594	-32033	0
-4	75650095	-32030	0
-4	75650094	-32027	0
-4	75640761	-32024	0
-4	75640758	-32021	0
-4	75636337	-32018	0
-4	75639965	-32015	1
-4	75638312	-32012	0
-4	75640765	-32009	0
-4	75650050	-32006	0
-4	75650053	-32003	0
-4	75650056	-32000	0
-4	75650055	-31997	0
-4	75638176	-31994	0
-4	75650044	-31991	0
-4	75650047	-31988	0
-4	75650046	-31985	0
-4	75638320	-31982	0
-4	75649866	-31979	0
-4	75649865	-31976	0
-4	75638063	-31973	0
-4	75555589	-31970	1
-4	75555588	-31967	1
-4	75545788	-31964	1
-5	75640767	-32768	1
-5	75640768	-32765	1
-5	75632529	-32762	0
-5	75545828	-32759	0
-5	75632527	-32756	1
-5	75545826	-32753	0
-6	75628781	-32768	0
-6	75628780	-32765	1
-7	75628799	-32768	0
-8	75628800	-32768	1
-9	75628802	-32768	0
-10	75628803	-32768	1
-11	75628807	-32768	0
-12	75628809	-32768	0
-13	75628813	-32768	1
-14	75628814	-32768	0
-15	75649950	-32768	1
-15	75649951	-32765	1
-15	75628815	-32762	0
-16	75628817	-32768	0
-17	75628825	-32768	1
-17	75628824	-32765	0
-18	75638188	-32768	0
-18	75629136	-32765	0
-19	75629144	-32768	0
-19	75629143	-32765	0
-19	75629141	-32762	0
-20	75629187	-32768	0
-21	75629189	-32768	0
-22	75629191	-32768	1
-22	75629473	-32765	0
-22	75629475	-32762	0
-22	75639850	-32759	0
-22	75629190	-32756	0
-23	75629195	-32768	0
-24	75629209	-32768	0
-24	75629208	-32765	1
-24	75629196	-32762	0
-25	75629197	-32768	1
-26	75629205	-32768	1
-27	75629207	-32768	0
-28	75629210	-32768	1
-29	75629211	-32768	0
-30	75629213	-32768	1
-31	75650296	-32768	0
-31	75650295	-32765	0
-31	75649824	-32762	0
-31	75649823	-32759	0
-31	75644033	-32756	0
-31	75639227	-32753	0
-31	75639414	-32750	0
-31	75638154	-32747	0
-31	75635667	-32744	1
-31	75629217	-32741	1
-32	75639943	-32768	0
-32	75639828	-32765	1
-32	75650292	-32762	1
-32	75650293	-32759	1
-32	75639084	-32756	1
-32	75639217	-32753	1
-32	75638186	-32750	1
-32	75643654	-32747	1
-32	75643655	-32744	1
-32	75639225	-32741	1
-32	75643643	-32738	1
-32	75643644	-32735	1
-32	75644131	-32732	1
-32	75651216	-32729	1
-32	75629309	-32726	1
-32	75638198	-32723	1
-32	75650028	-32720	1
-32	75650029	-32717	1
-32	75650026	-32714	0
-32	75650025	-32711	0
-32	75631395	-32708	0
-32	75629222	-32705	0
-33	75639819	-32768	1
-33	75629387	-32765	1
-34	75629849	-32768	0
-34	75650889	-32765	0
-34	75629612	-32762	0
-34	75629610	-32759	0
-34	75629614	-32756	1
-34	75629851	-32753	1
-34	75629602	-32750	0
-35	75650979	-32768	0
-35	75651092	-32765	0
-35	75639130	-32762	0
-35	75629618	-32759	0
-36	75629639	-32768	1
-36	75629638	-32765	0
-37	75629667	-32768	0
-37	75629668	-32765	1
-37	75629660	-32762	1
-38	75643746	-32768	0
-38	75643745	-32765	0
-38	75629692	-32762	1
-38	75629688	-32759	0
-39	75638216	-32768	0
-39	75638218	-32765	0
-39	75638220	-32762	0
-39	75638222	-32759	0
-39	75638775	-32756	0
-39	75649927	-32753	0
-39	75649926	-32750	0
-39	75629734	-32747	0
-39	75631571	-32744	0
-39	75631570	-32741	1
-39	75631569	-32738	1
-39	75638294	-32735	1
-39	75629732	-32732	1
-39	75649929	-32729	1
-39	75649930	-32726	1
-39	75651253	-32723	1
-39	75638228	-32720	1
-39	75638777	-32717	1
-39	75638226	-32714	1
-39	75650973	-32711	1
-39	75650972	-32708	0
-39	75650971	-32705	1
-39	75650970	-32702	1
-39	75651052	-32699	1
-39	75650134	-32696	1
-39	75650131	-32693	1
-39	75650127	-32690	1
-39	75650128	-32687	1
-39	75638212	-32684	1
-39	75638214	-32681	0
-39	75629702	-32678	0
-40	75630557	-32768	0
-40	75630322	-32765	0
-40	75630327	-32762	0
-40	75630319	-32759	0
-41	75630340	-32768	0
-42	75635260	-32768	1
-42	75635370	-32765	1
-42	75635255	-32762	1
-42	75635628	-32759	1
-42	75635627	-32756	0
-42	75638131	-32753	1
-42	75638134	-32750	1
-42	75630344	-32747	0
-42	75630342	-32744	1
-43	75630639	-32768	0
-43	75631053	-32765	0
-43	75631051	-32762	0
-43	75630356	-32759	1
-43	75630641	-32756	1
-43	75630352	-32753	1
-44	75650554	-32768	1
-44	75630374	-32765	0
-45	75630469	-32768	0
-45	75630468	-32765	1
-46	75639927	-32768	0
-46	75650008	-32765	0
-46	75650007	-32762	0
-46	75639920	-32759	1
-46	75650001	-32756	1
-46	75650002	-32753	1
-46	75631175	-32750	1
-46	75639915	-32747	1
-46	75650714	-32744	0
-46	75650005	-32741	0
-46	75650004	-32738	0
-46	75638254	-32735	0
-46	75638264	-32732	0
-46	75638256	-32729	0
-46	75650023	-32726	0
-46	75650022	-32723	0
-46	75650019	-32720	0
-46	75650017	-32717	0
-46	75650016	-32714	0
-46	75631226	-32711	0
-46	75651005	-32708	0
-46	75638278	-32705	1
-46	75638280	-32702	1
-46	75650010	-32699	1
-46	75650011	-32696	1
-46	75631207	-32693	0
-46	75631208	-32690	1
-46	75631202	-32687	1
-46	75639923	-32684	1
-46	75651001	-32681	1
-46	75651000	-32678	1
-46	75650999	-32675	1
-46	75650961	-32672	0
-46	75651221	-32669	0
-46	75639918	-32666	0
-46	75631170	-32663	0
-47	75631213	-32768	0
-48	75631217	-32768	1
-49	75631218	-32768	1
-50	75631231	-32768	0
-50	75631230	-32765	1
-51	75631391	-32768	1
-51	75649826	-32765	1
-51	75650298	-32762	1
-51	75650299	-32759	1
-52	75631404	-32768	1
-53	75631405	-32768	0
-54	75631406	-32768	0
-55	75631412	-32768	0
-56	75631413	-32768	1
-57	75631414	-32768	1
-58	75631415	-32768	1
-59	75631416	-32768	0
-60	75631417	-32768	1
-61	75631579	-32768	1
-61	75631576	-32765	1
-62	75631618	-32768	0
-63	75631620	-32768	1
-63	75638296	-32765	1
-63	75638298	-32762	0
-63	75631619	-32759	0
-64	75631636	-32768	0
-64	75631831	-32765	0
-64	75631635	-32762	0
-64	75631832	-32759	0
-64	75631633	-32756	0
-65	75631661	-32768	1
-65	75631662	-32765	0
-65	75631663	-32762	1
-65	75631659	-32759	1
-66	75631680	-32768	0
-67	75649862	-32768	1
-67	75649863	-32765	1
-67	75638811	-32762	1
-67	75649978	-32759	0
-67	75651237	-32756	0
-67	75640750	-32753	0
-67	75640749	-32750	0
-67	75631981	-32747	0
-67	75650556	-32744	1
-67	75631980	-32741	1
-68	75632464	-32768	0
-68	75638364	-32765	0
-68	75638362	-32762	0
-68	75650269	-32759	0
-68	75650268	-32756	0
-68	75638360	-32753	0
-68	75632010	-32750	0
-68	75650257	-32747	0
-68	75651268	-32744	0
-68	75650265	-32741	0
-68	75638845	-32738	0
-68	75638843	-32735	0
-68	75638354	-32732	0
-68	75638841	-32729	0
-68	75632309	-32726	0
-68	75640719	-32723	0
-68	75640718	-32720	0
-68	75650271	-32717	1
-68	75650272	-32714	1
-68	75632033	-32711	1
-68	75632027	-32708	1
-68	75632024	-32705	1
-68	75632022	-32702	1
-68	75632021	-32699	1
-68	75640752	-32696	1
-68	75640753	-32693	1
-68	75639190	-32690	1
-68	75639187	-32687	1
-68	75638310	-32684	1
-68	75632003	-32681	1
-69	75632038	-32768	0
-69	75632040	-32765	0
-69	75632042	-32762	0
-69	75632463	-32759	0
-69	75651009	-32756	0
-69	75639963	-32753	0
-69	75632037	-32750	0
-70	75650091	-32768	1
-70	75650092	-32765	1
-70	75638346	-32762	1
-70	75650088	-32759	1
-70	75650089	-32756	1
-70	75640713	-32753	1
-70	75639790	-32750	0
-70	75639791	-32747	0
-70	75632096	-32744	0
-70	75639966	-32741	0
-70	75651269	-32738	1
-70	75640715	-32735	1
-70	75640716	-32732	1
-70	75632080	-32729	1
-71	75632114	-32768	0
-71	75632113	-32765	1
-72	75632148	-32768	0
-73	75632852	-32768	1
-73	75632853	-32765	1
-73	75632854	-32762	1
-73	75632890	-32759	1
-73	75632889	-32756	1
-73	75632874	-32753	0
-73	75632851	-32750	0
-73	75632850	-32747	0
-74	75640015	-32768	1
-74	75651044	-32765	0
-74	75638424	-32762	0
-74	75638410	-32759	0
-74	75650182	-32756	0
-74	75650561	-32753	0
-74	75638097	-32750	0
-74	75638406	-32747	0
-74	75638404	-32744	0
-74	75638402	-32741	0
-74	75638400	-32738	0
-74	75638398	-32735	0
-74	75650179	-32732	0
-74	75650178	-32729	0
-74	75632859	-32726	1
-74	75650942	-32723	1
-74	75651047	-32720	1
-74	75638378	-32717	1
-74	75650169	-32714	1
-74	75651017	-32711	1
-74	75632912	-32708	1
-74	75638870	-32705	1
-74	75638390	-32702	0
-74	75638868	-32699	0
-74	75651046	-32696	0
-74	75649856	-32693	0
-74	75638386	-32690	0
-74	75638388	-32687	0
-74	75650161	-32684	0
-74	75650160	-32681	0
-74	75651045	-32678	0
-74	75650158	-32675	0
-74	75650157	-32672	0
-74	75638384	-32669	0
-74	75638394	-32666	0
-74	75650209	-32663	0
-74	75650208	-32660	0
-74	75638396	-32657	0
-74	75640722	-32654	0
-74	75640721	-32651	0
-74	75632857	-32648	0
-74	75632856	-32645	1
-75	75640016	-32768	0
-75	75640017	-32765	1
-75	75632910	-32762	1
-75	75632860	-32759	1
-76	75633168	-32768	1
-76	75633202	-32765	0
-76	75633167	-32762	0
-77	75648160	-32768	0
-77	75648159	-32765	0
-77	75633170	-32762	1
-78	75638436	-32768	0
-78	75638420	-32765	0
-78	75638434	-32762	0
-78	75633641	-32759	0
-78	75640071	-32756	1
-78	75651265	-32753	1
-78	75638431	-32750	1
-78	75638438	-32747	0
-78	75638418	-32744	0
-78	75633563	-32741	0
-78	75633562	-32738	0
-79	75634013	-32768	1
-79	75634012	-32765	0
-80	75638446	-32768	0
-80	75650459	-32765	0
-80	75634061	-32762	0
-81	75639862	-32768	1
-81	75634062	-32765	1
-82	75640091	-32768	1
-82	75634137	-32765	1
-83	75634633	-32768	0
-83	75634630	-32765	1
-84	75649938	-32768	1
-84	75649939	-32765	1
-84	75634631	-32762	0
-85	75634637	-32768	0
-85	75634634	-32765	1
-86	75635211	-32768	0
-86	75638628	-32765	0
-86	75636208	-32762	0
-86	75639389	-32759	0
-86	75650221	-32756	0
-86	75650220	-32753	0
-86	75650218	-32750	0
-86	75650217	-32747	0
-86	75636360	-32744	0
-86	75650104	-32741	0
-86	75650103	-32738	0
-86	75650100	-32735	0
-86	75650107	-32732	0
-86	75650106	-32729	0
-86	75651051	-32726	0
-86	75649911	-32723	0
-86	75639411	-32720	0
-86	75639382	-32717	0
-86	75651065	-32714	0
-86	75651271	-32711	0
-86	75651252	-32708	0
-86	75639374	-32705	0
-86	75639485	-32702	0
-86	75639373	-32699	0
-86	75649924	-32696	0
-86	75649923	-32693	0
-86	75636225	-32690	0
-86	75636227	-32687	0
-86	75638604	-32684	0
-86	75650086	-32681	0
-86	75650085	-32678	0
-86	75650079	-32675	1
-86	75650082	-32672	1
-86	75650083	-32669	1
-86	75650076	-32666	1
-86	75650077	-32663	1
-86	75638956	-32660	1
-86	75650223	-32657	1
-86	75651250	-32654	1
-86	75650227	-32651	1
-86	75651257	-32648	1
-86	75651270	-32645	1
-86	75638664	-32642	1
-86	75638638	-32639	1
-86	75638644	-32636	1
-86	75638646	-32633	1
-86	75638648	-32630	1
-86	75638654	-32627	1
-86	75638652	-32624	0
-86	75638650	-32621	0
-86	75638642	-32618	0
-86	75638640	-32615	0
-86	75638636	-32612	0
-86	75638634	-32609	0
-86	75636464	-32606	0
-86	75636452	-32603	0
-86	75650070	-32600	1
-86	75650071	-32597	1
-86	75650068	-32594	1
-86	75638608	-32591	1
-86	75640178	-32588	1
-86	75638179	-32585	1
-86	75636365	-32582	1
-86	75650097	-32579	1
-86	75650098	-32576	1
-86	75636364	-32573	1
-86	75638626	-32570	1
-86	75650289	-32567	1
-86	75650290	-32564	1
-86	75639391	-32561	1
-86	75639358	-32558	1
-86	75650109	-32555	1
-86	75650110	-32552	1
-86	75636368	-32549	1
-86	75636419	-32546	1
-86	75650151	-32543	1
-86	75650152	-32540	1
-86	75636404	-32537	1
-86	75636418	-32534	1
-86	75636416	-32531	1
-86	75636211	-32528	1
-86	75636402	-32525	1
-86	75636415	-32522	1
-86	75638632	-32519	1
-86	75651258	-32516	1
-86	75651260	-32513	1
-86	75638570	-32510	1
-86	75638514	-32507	0
-86	75650155	-32504	0
-86	75650154	-32501	0
-86	75638526	-32498	0
-86	75639185	-32495	0
-86	75640756	-32492	0
-86	75650122	-32489	0
-86	75650125	-32486	0
-86	75650124	-32483	0
-87	75635224	-32768	1
-87	75635223	-32765	0
-88	75635243	-32768	0
-88	75639312	-32765	1
-88	75639311	-32762	1
-88	75635241	-32759	1
-89	75635247	-32768	0
-89	75635246	-32765	0
-90	75638456	-32768	0
-90	75635251	-32765	0
-90	75635250	-32762	1
-91	75635812	-32768	0
-92	75636216	-32768	0
-93	75636217	-32768	0
-94	75636219	-32768	1
-95	75636228	-32768	0
-96	75636230	-32768	0
-97	75636231	-32768	1
-98	75636373	-32768	1
-98	75640176	-32765	1
-98	75638656	-32762	0
-98	75638658	-32759	0
-98	75638620	-32756	0
-98	75638612	-32753	0
-98	75638618	-32750	0
-98	75636450	-32747	0
-98	75640177	-32744	1
-99	75636377	-32768	1
-99	75636379	-32765	1
-100	75636403	-32768	1
-101	75636453	-32768	0
-102	75636454	-32768	1
-103	75636456	-32768	0
-104	75636457	-32768	0
-105	75636458	-32768	1
-106	75636485	-32768	0
-106	75636490	-32765	0
-107	75640190	-32768	1
-107	75637230	-32765	0
-107	75637232	-32762	1
-107	75637231	-32759	1
-107	75636715	-32756	1
-108	75650215	-32768	0
-108	75650214	-32765	0
-108	75637234	-32762	1
-109	75637427	-32768	0
-109	75638706	-32765	0
-109	75638704	-32762	0
-109	75638702	-32759	0
-109	75637429	-32756	0
-109	75637237	-32753	0
-110	75637242	-32768	1
-110	75637464	-32765	1
-110	75651263	-32762	1
-110	75638686	-32759	1
-110	75638688	-32756	1
-110	75638692	-32753	1
-110	75638698	-32750	1
-110	75638983	-32747	1
-110	75638127	-32744	1
-110	75651024	-32741	1
-110	75637244	-32738	1
-110	75638724	-32735	1
-110	75650199	-32732	1
-110	75651262	-32729	1
-110	75638979	-32726	1
-110	75640737	-32723	1
-110	75650205	-32720	1
-110	75650206	-32717	1
-110	75638722	-32714	1
-110	75638720	-32711	1
-110	75650148	-32708	1
-110	75650149	-32705	1
-110	75638718	-32702	1
-110	75638716	-32699	1
-110	75638714	-32696	1
-110	75638708	-32693	1
-110	75638712	-32690	1
-110	75638710	-32687	1
-110	75638694	-32684	1
-110	75638690	-32681	1
-110	75637382	-32678	1
-110	75637393	-32675	1
-110	75651261	-32672	1
-110	75650194	-32669	1
-110	75650190	-32666	1
-110	75650191	-32663	1
-110	75650188	-32660	1
-110	75637241	-32657	1
-111	75637247	-32768	0
-111	75637248	-32765	0
-111	75637246	-32762	1
-112	75638007	-32768	0
-112	75638003	-32765	0
-112	75638000	-32762	0
-112	75638001	-32759	0
-112	75637958	-32756	0
-112	75637957	-32753	1
-113	75637978	-32768	0
-113	75637977	-32765	1
-114	75638286	-32768	0
-114	75649990	-32765	0
-114	75649989	-32762	0
-114	75649993	-32759	0
-114	75649996	-32756	0
-114	75649995	-32753	0
-114	75649984	-32750	0
-114	75649983	-32747	0
-114	75638282	-32744	0
-115	75638660	-32768	0
-115	75640181	-32765	0
-116	75650320	-32768	1
-116	75650330	-32765	1
-116	75639866	-32762	1
-117	75639925	-32768	0
-117	75639924	-32765	0
-118	75639949	-32768	1
-119	75639951	-32768	0
